4000,0.047000,0.040000,0.033000,0.048000,0.033000 
6000,0.091000,0.086000,0.106000,0.095000,0.116000 
8000,0.169000,0.178000,0.177000,0.203000,0.181000 
9000,0.229000,0.268000,0.216000,0.215000,0.273000 
10000,0.303000,0.260000,0.270000,0.243000,0.284000 
20000,0.955000,1.019000,1.165000,1.100000,1.142000 
30000,3.753000,5.041000,4.670000,4.629000,4.631000 
100000,51.457001,52.321999,53.987999,53.479000,52.848999  
